Model,Path Gambar,Nama File,Jumlah Objek,Kelas Unik,Kelas Dominan,Label YOLO Format,Path Txt
Innova,E:\24_1_Juli_dataset\2025-06-26_10-59-51\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",19,"['19 0.582004 0.601844 0.02349 0.023636', '10 0.568479 0.620793 0.022823 0.023132', '8 0.335972 0.676468 0.044248 0.079765', '17 0.59412 0.772436 0.023919 0.023566', '23 0.571074 0.513022 0.022759 0.023306', '12 0.42001 0.535035 0.0231 0.023483', '11 0.360701 0.560033 0.022714 0.023062', '28 0.558514 0.531839 0.023068 0.023365', '25 0.355264 0.81237 0.023388 0.023251', '4 0.533166 0.579709 0.026798 0.032661', '9 0.558913 0.616333 0.023251 0.023531', '5 0.348902 0.63637 0.023014 0.023101', '3 0.61492 0.607394 0.02373 0.046476', '0 0.591877 0.676419 0.023155 0.023676', '14 0.588067 0.619377 0.02365 0.023123', '15 0.539497 0.666746 0.023167 0.023211', '22 0.493892 0.494636 0.023701 0.023748', '1 0.55679 0.849337 0.026603 0.043904', '6 0.357478 0.705108 0.023458 0.023461', '13 0.506438 0.547866 0.023563 0.023829', '26 0.371952 0.719083 0.023671 0.023511', '27 0.437629 0.49599 0.023576 0.023793', '20 0.350219 0.521559 0.02338 0.023622', '21 0.424439 0.49291 0.023508 0.024164', '24 0.611416 0.76697 0.023283 0.023066', '7 0.308849 0.677329 0.02297 0.023196']",E:\24_1_Juli_dataset\2025-06-26_10-59-51\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-26_10-57-44\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",10,"['10 0.571448 0.630328 0.023475 0.023182', '23 0.573312 0.519154 0.02363 0.024104', '14 0.590393 0.631106 0.023473 0.022491', '9 0.561874 0.625306 0.02378 0.023392', '28 0.560524 0.539034 0.023998 0.023745', '12 0.421408 0.542544 0.023818 0.023277', '11 0.360812 0.568781 0.02319 0.023268', '8 0.336095 0.687774 0.047196 0.084511', '4 0.535718 0.588581 0.029355 0.033962', '3 0.619815 0.620178 0.023391 0.050066', '18 0.596332 0.784027 0.023793 0.024179', '13 0.508105 0.555229 0.023992 0.024115', '22 0.495966 0.502898 0.023652 0.023487', '0 0.59536 0.68631 0.023477 0.024009', '20 0.350591 0.530048 0.023596 0.02383', '26 0.372176 0.729819 0.023849 0.023873', '5 0.349362 0.645702 0.023578 0.023271', '24 0.614552 0.77822 0.023482 0.023951', '2 0.557975 0.864888 0.027838 0.051254', '19 0.585534 0.611364 0.023341 0.023622', '6 0.357776 0.715504 0.023928 0.023843', '7 0.30912 0.688193 0.023325 0.023941', '27 0.438587 0.503371 0.023735 0.023402', '25 0.35615 0.825925 0.023228 0.023515', '16 0.542219 0.678102 0.023737 0.032927', '21 0.424767 0.49951 0.023212 0.02306']",E:\24_1_Juli_dataset\2025-06-26_10-57-44\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-26_10-42-33\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",10,"['10 0.569679 0.625784 0.023248 0.023851', '19 0.583834 0.606426 0.023639 0.023561', '23 0.572823 0.515117 0.022823 0.02322', '12 0.421035 0.536564 0.023406 0.02362', '11 0.361128 0.561547 0.023335 0.02306', '8 0.336683 0.679798 0.046577 0.084133', '28 0.560429 0.534761 0.023498 0.023838', '9 0.5609 0.621331 0.02416 0.023568', '0 0.593981 0.681377 0.023042 0.022833', '18 0.594682 0.777669 0.023281 0.024039', '14 0.589151 0.626733 0.02348 0.024023', '24 0.61264 0.773627 0.0233 0.023421', '3 0.618697 0.614816 0.02314 0.04791', '6 0.357845 0.707741 0.022639 0.023257', '4 0.534521 0.58333 0.028613 0.035101', '21 0.425925 0.495613 0.023365 0.024221', '2 0.556025 0.858944 0.02773 0.052812', '5 0.349764 0.638223 0.023228 0.023039', '7 0.309811 0.679915 0.022731 0.02376', '22 0.496059 0.498804 0.023575 0.023887', '13 0.507469 0.551381 0.023965 0.02397', '27 0.438704 0.498398 0.022888 0.023641', '16 0.540862 0.672245 0.023395 0.026814', '26 0.371625 0.721712 0.023752 0.023706', '20 0.350658 0.522579 0.023275 0.02314', '25 0.354795 0.816262 0.023774 0.023636']",E:\24_1_Juli_dataset\2025-06-26_10-42-33\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-26_10-40-51\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",9,"['9 0.561046 0.628786 0.023649 0.022809', '23 0.572928 0.523881 0.022955 0.023119', '8 0.338148 0.687574 0.043631 0.08003', '4 0.535072 0.591212 0.026812 0.032709', '11 0.362013 0.571007 0.023386 0.023202', '3 0.616872 0.62018 0.023074 0.046675', '25 0.357518 0.82683 0.023151 0.023312', '19 0.584228 0.613434 0.022325 0.022199', '13 0.508184 0.557987 0.022626 0.022886', '12 0.421672 0.546695 0.023101 0.023083', '1 0.558129 0.860869 0.026569 0.043829', '20 0.351739 0.532329 0.023577 0.024016', '17 0.595071 0.784263 0.023636 0.02379', '24 0.612935 0.78044 0.023467 0.023958', '0 0.593834 0.688083 0.022566 0.023334', '5 0.350807 0.647448 0.022986 0.022772', '15 0.541502 0.678669 0.02261 0.023177', '22 0.495854 0.507255 0.023567 0.024', '27 0.439392 0.507415 0.023748 0.023544', '6 0.359562 0.716259 0.02311 0.023298', '26 0.3735 0.731178 0.023216 0.02333', '10 0.569723 0.632395 0.02301 0.022777', '21 0.425899 0.504249 0.023411 0.023521', '7 0.311673 0.689081 0.022639 0.023281', '28 0.560117 0.543406 0.02329 0.023163', '14 0.58899 0.633495 0.022895 0.02294']",E:\24_1_Juli_dataset\2025-06-26_10-40-51\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-26_10-23-17\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",19,"['19 0.583348 0.600788 0.023459 0.023528', '10 0.569463 0.618852 0.023061 0.02368', '8 0.336607 0.674613 0.046588 0.082676', '12 0.420434 0.532863 0.023694 0.023572', '4 0.534217 0.577539 0.029033 0.03364', '23 0.571882 0.510466 0.022953 0.02326', '9 0.559808 0.614324 0.023556 0.023479', '20 0.350698 0.519037 0.023079 0.023525', '0 0.593286 0.67433 0.023226 0.023092', '28 0.559411 0.529591 0.023288 0.02362', '11 0.360841 0.557489 0.023792 0.023781', '22 0.494795 0.492918 0.023056 0.023056', '14 0.588434 0.619816 0.023564 0.022237', '18 0.594422 0.769622 0.023451 0.023968', '3 0.61767 0.609463 0.023558 0.047415', '26 0.372166 0.716007 0.023227 0.023389', '27 0.437843 0.49368 0.023181 0.023237', '21 0.425223 0.490417 0.023574 0.02393', '2 0.556381 0.849681 0.026502 0.048547', '6 0.357984 0.701371 0.023462 0.023296', '7 0.309866 0.674882 0.023604 0.023936', '24 0.612601 0.765058 0.023664 0.023199', '16 0.540462 0.665902 0.023343 0.035195', '5 0.349715 0.633683 0.02315 0.0232', '13 0.506891 0.544103 0.023813 0.023482', '25 0.356012 0.811572 0.023262 0.023153']",E:\24_1_Juli_dataset\2025-06-26_10-23-17\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-26_10-19-58\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",19,"['19 0.585915 0.605558 0.022998 0.023142', '9 0.56228 0.619909 0.022919 0.022364', '10 0.571795 0.624697 0.02294 0.022978', '26 0.376062 0.720443 0.023256 0.023155', '11 0.364596 0.562404 0.022789 0.02297', '8 0.339975 0.678229 0.043296 0.080342', '14 0.590802 0.625141 0.023083 0.023142', '23 0.574597 0.516848 0.022824 0.022994', '0 0.595826 0.67958 0.023185 0.023134', '15 0.542915 0.669207 0.022984 0.02333', '24 0.614628 0.770724 0.022841 0.022878', '28 0.561894 0.535897 0.023438 0.023327', '4 0.536506 0.583097 0.02659 0.032802', '12 0.423437 0.538965 0.023197 0.023321', '25 0.358997 0.815582 0.023144 0.023366', '13 0.510283 0.551234 0.02314 0.023649', '17 0.596767 0.775096 0.023489 0.023052', '1 0.559704 0.852587 0.026504 0.045111', '5 0.352746 0.637888 0.022899 0.023414', '20 0.354228 0.524441 0.023271 0.023476', '3 0.618729 0.613217 0.023237 0.045141', '6 0.361389 0.706281 0.023283 0.023259', '21 0.428844 0.497014 0.022881 0.023836', '22 0.497786 0.499173 0.022838 0.022975', '7 0.31374 0.679025 0.022748 0.023018', '27 0.441982 0.499535 0.022597 0.023229']",E:\24_1_Juli_dataset\2025-06-26_10-19-58\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-26_10-18-16\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",26,"['26 0.374422 0.72031 0.023556 0.023434', '9 0.56277 0.617768 0.023209 0.023159', '19 0.586001 0.603557 0.023547 0.023685', '10 0.57216 0.622767 0.023458 0.023466', '14 0.591394 0.623682 0.02319 0.023466', '23 0.574757 0.513756 0.023262 0.023478', '8 0.338315 0.67901 0.046273 0.084177', '11 0.36305 0.560496 0.023301 0.023246', '12 0.422735 0.536163 0.02359 0.02373', '4 0.536651 0.581635 0.029103 0.034845', '24 0.615498 0.770472 0.022855 0.022841', '0 0.596168 0.679144 0.023687 0.02393', '28 0.562125 0.533233 0.023143 0.023139', '3 0.620562 0.613597 0.023444 0.049434', '6 0.359823 0.705541 0.023398 0.022761', '21 0.427048 0.493882 0.023624 0.023978', '20 0.352535 0.523115 0.023077 0.023424', '5 0.351384 0.637328 0.023597 0.02331', '22 0.497308 0.49676 0.023497 0.023288', '2 0.558358 0.856115 0.027925 0.05197', '18 0.597364 0.775577 0.023478 0.023799', '13 0.510309 0.548514 0.022878 0.023069', '27 0.440335 0.497626 0.023058 0.023297', '7 0.311058 0.678155 0.02274 0.023812', '16 0.542453 0.670705 0.023353 0.035413', '25 0.357174 0.815706 0.02363 0.023662']",E:\24_1_Juli_dataset\2025-06-26_10-18-16\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-26_10-03-15\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",14,"['14 0.592852 0.635892 0.023528 0.023561', '24 0.61651 0.784157 0.022942 0.022713', '23 0.575602 0.524117 0.0234 0.023824', '8 0.337782 0.690017 0.046453 0.084385', '2 0.559734 0.869202 0.028295 0.052584', '11 0.362709 0.569692 0.023172 0.022834', '4 0.537822 0.592511 0.029069 0.035006', '19 0.587852 0.615831 0.02363 0.023375', '3 0.622282 0.625744 0.02394 0.050031', '10 0.574186 0.634331 0.023715 0.02356', '9 0.564094 0.629957 0.024116 0.024356', '12 0.42266 0.545568 0.023048 0.02319', '20 0.352088 0.531965 0.023069 0.023721', '28 0.563465 0.543425 0.023149 0.02309', '6 0.359227 0.718526 0.023926 0.023887', '5 0.351072 0.64768 0.023559 0.023132', '0 0.597986 0.691809 0.023684 0.023784', '27 0.440844 0.506808 0.023149 0.023165', '18 0.598529 0.788199 0.023499 0.023648', '26 0.374167 0.73354 0.023962 0.024334', '21 0.427444 0.503717 0.023429 0.023449', '22 0.497926 0.506381 0.023292 0.023553', '7 0.310433 0.690215 0.023794 0.024427', '13 0.510603 0.558113 0.023322 0.023755', '16 0.544012 0.681945 0.023815 0.027212', '25 0.356795 0.829144 0.023303 0.023425']",E:\24_1_Juli_dataset\2025-06-26_10-03-15\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-26_10-01-41\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",23,"['23 0.5714 0.503386 0.02246 0.02243', '9 0.560231 0.605978 0.023949 0.023233', '19 0.583488 0.592544 0.022126 0.022387', '4 0.534253 0.570119 0.029206 0.034183', '20 0.352208 0.514816 0.022845 0.023397', '12 0.421199 0.526717 0.023426 0.023062', '8 0.338303 0.666395 0.045313 0.081254', '3 0.617351 0.601571 0.02295 0.04844', '11 0.36152 0.5519 0.023471 0.023062', '18 0.594953 0.75942 0.023972 0.023728', '0 0.593712 0.664919 0.023351 0.023403', '2 0.556181 0.840873 0.028283 0.052307', '22 0.495065 0.48777 0.023265 0.023272', '28 0.559534 0.523062 0.022881 0.022805', '6 0.35954 0.693699 0.023644 0.023427', '27 0.438317 0.488981 0.023027 0.023375', '5 0.350643 0.625834 0.023927 0.023266', '16 0.540834 0.656703 0.023734 0.024413', '26 0.374028 0.709339 0.023469 0.023582', '24 0.613236 0.753372 0.023319 0.023722', '14 0.589113 0.612006 0.022778 0.02253', '25 0.35813 0.802579 0.023241 0.023686', '21 0.425699 0.485385 0.022752 0.023176', '7 0.311704 0.666524 0.023288 0.023881', '10 0.569998 0.610684 0.023373 0.022827', '13 0.50767 0.538104 0.023224 0.023342']",E:\24_1_Juli_dataset\2025-06-26_10-01-41\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-26_09-48-19\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",23,"['23 0.56986 0.51535 0.023275 0.023493', '19 0.581142 0.60481 0.023591 0.023033', '28 0.557198 0.534486 0.023359 0.023181', '10 0.567116 0.623733 0.022748 0.023575', '12 0.418288 0.538201 0.023103 0.023534', '11 0.359564 0.562837 0.022934 0.022626', '8 0.334599 0.680101 0.045663 0.082766', '9 0.557848 0.619468 0.022958 0.023335', '4 0.532088 0.582899 0.028713 0.034516', '0 0.591031 0.679468 0.023093 0.022996', '20 0.349079 0.524716 0.022639 0.022614', '3 0.615251 0.614239 0.023835 0.04996', '14 0.586333 0.624981 0.023123 0.023133', '2 0.553618 0.854924 0.027941 0.052472', '6 0.356031 0.70684 0.024108 0.024097', '21 0.423505 0.495207 0.023496 0.023644', '5 0.347994 0.638642 0.023238 0.023422', '18 0.591697 0.774704 0.023005 0.023559', '7 0.308438 0.68024 0.022764 0.023708', '24 0.60991 0.770272 0.023409 0.023123', '25 0.354044 0.817194 0.023463 0.02348', '27 0.43691 0.498319 0.023338 0.023324', '22 0.493087 0.49887 0.023588 0.023642', '16 0.537914 0.670883 0.023262 0.029053', '26 0.369804 0.7225 0.023702 0.023468', '13 0.505129 0.549979 0.023688 0.023876']",E:\24_1_Juli_dataset\2025-06-26_09-48-19\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-26_09-44-58\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",10,"['10 0.571307 0.627085 0.023431 0.023034', '19 0.585146 0.60826 0.023189 0.023173', '14 0.59064 0.627178 0.023053 0.023124', '23 0.573892 0.518597 0.022909 0.023295', '8 0.339635 0.680798 0.046111 0.082557', '11 0.364442 0.564544 0.023007 0.023547', '9 0.562211 0.622057 0.023728 0.023279', '12 0.423526 0.539808 0.023273 0.02317', '28 0.561422 0.537092 0.023654 0.023652', '3 0.618975 0.617245 0.023096 0.046918', '0 0.595022 0.681585 0.023185 0.023181', '24 0.613439 0.772678 0.023362 0.023296', '4 0.536137 0.585542 0.028418 0.034311', '6 0.36078 0.708808 0.023199 0.023473', '13 0.509551 0.553115 0.023078 0.023512', '20 0.354285 0.526196 0.023726 0.023741', '5 0.352807 0.639342 0.023087 0.023093', '18 0.595123 0.777951 0.023037 0.023763', '21 0.427971 0.497992 0.023162 0.024157', '7 0.313698 0.679997 0.022526 0.02361', '2 0.557343 0.857406 0.027936 0.051478', '27 0.441105 0.501523 0.023582 0.023896', '16 0.541839 0.672578 0.022756 0.034613', '22 0.497739 0.500503 0.023459 0.023231', '26 0.375108 0.723232 0.022708 0.022752', '25 0.358803 0.817192 0.023536 0.023515']",E:\24_1_Juli_dataset\2025-06-26_09-44-58\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-26_09-42-00\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",19,"['19 0.58541 0.604577 0.022948 0.023552', '10 0.572283 0.623758 0.023408 0.023345', '9 0.562574 0.618347 0.023936 0.023207', '14 0.590793 0.624602 0.023204 0.023162', '23 0.574162 0.514066 0.023212 0.023599', '12 0.422764 0.535498 0.023622 0.023597', '8 0.338159 0.678925 0.04642 0.084123', '11 0.362967 0.560793 0.023365 0.022901', '28 0.561893 0.533513 0.023264 0.023179', '4 0.536663 0.582096 0.029326 0.035294', '26 0.374162 0.721501 0.023384 0.022991', '0 0.596018 0.67891 0.023518 0.023443', '24 0.614357 0.770693 0.023114 0.022628', '3 0.620402 0.614837 0.023559 0.049382', '13 0.509376 0.548553 0.023738 0.02358', '2 0.558228 0.855875 0.028443 0.053063', '6 0.359555 0.706311 0.023669 0.023163', '18 0.596273 0.775232 0.022852 0.023232', '21 0.427178 0.493326 0.023482 0.023705', '22 0.497003 0.496504 0.023138 0.023289', '5 0.351229 0.637258 0.023687 0.023077', '20 0.352362 0.52267 0.023529 0.023776', '7 0.311584 0.678275 0.023013 0.02405', '27 0.440168 0.496923 0.022745 0.023166', '16 0.542542 0.669933 0.023266 0.030915', '25 0.357376 0.816559 0.023086 0.023253']",E:\24_1_Juli_dataset\2025-06-26_09-42-00\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-26_09-18-35\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",10,"['10 0.572136 0.637914 0.023131 0.022856', '8 0.336977 0.694361 0.046705 0.084113', '14 0.591588 0.638849 0.023661 0.023221', '19 0.585923 0.619193 0.023024 0.023675', '23 0.574925 0.526592 0.023381 0.022958', '12 0.421948 0.548555 0.023507 0.023374', '4 0.536964 0.596253 0.028805 0.03382', '20 0.351274 0.53468 0.023209 0.023629', '11 0.361675 0.574348 0.02329 0.023287', '3 0.621153 0.629773 0.023293 0.050056', '28 0.562347 0.545538 0.02357 0.023275', '5 0.349986 0.652126 0.023063 0.022976', '13 0.509445 0.562055 0.023571 0.02353', '26 0.372845 0.736807 0.023676 0.023846', '27 0.440211 0.509794 0.023509 0.023372', '22 0.496911 0.509373 0.023351 0.023617', '0 0.596471 0.695087 0.023926 0.024039', '7 0.310081 0.69372 0.023407 0.023625', '16 0.543272 0.685613 0.022923 0.035887', '21 0.427041 0.506388 0.023324 0.023282', '24 0.615615 0.787426 0.023763 0.022899', '2 0.558427 0.870879 0.0258 0.044908', '6 0.358559 0.722918 0.023907 0.023274', '18 0.597149 0.791988 0.022996 0.024513', '25 0.357065 0.832624 0.023789 0.023901', '9 0.563206 0.633895 0.023602 0.022777']",E:\24_1_Juli_dataset\2025-06-26_09-18-35\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-26_09-16-53\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",8,"['8 0.338698 0.673115 0.043572 0.080057', '9 0.561013 0.614957 0.023692 0.023545', '15 0.542459 0.663434 0.022663 0.023623', '19 0.585427 0.600422 0.02334 0.023461', '25 0.35814 0.810111 0.023551 0.023732', '10 0.571178 0.619474 0.023264 0.023678', '24 0.614166 0.765238 0.022646 0.02315', '12 0.422407 0.532595 0.023291 0.02353', '4 0.535832 0.577458 0.026828 0.032898', '11 0.363004 0.557827 0.023616 0.023938', '14 0.590654 0.619923 0.023908 0.02305', '1 0.55904 0.845424 0.02709 0.043064', '20 0.35289 0.51893 0.023314 0.02342', '23 0.574192 0.510779 0.022671 0.022882', '3 0.618159 0.607524 0.023181 0.045882', '28 0.561195 0.530128 0.023247 0.023322', '17 0.596651 0.770106 0.023441 0.023309', '22 0.496861 0.494196 0.023239 0.023767', '27 0.440528 0.493249 0.02289 0.023465', '0 0.595465 0.673798 0.023414 0.023412', '21 0.427439 0.490541 0.023346 0.023695', '26 0.374737 0.716082 0.023533 0.023624', '7 0.312166 0.674919 0.023391 0.024094', '13 0.509551 0.544948 0.023243 0.023171', '6 0.360822 0.699853 0.023531 0.023653', '5 0.351377 0.63308 0.023346 0.023142']",E:\24_1_Juli_dataset\2025-06-26_09-16-53\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-26_08-58-32\CAMERA_1.jpg,CAMERA_1.jpg,27,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",18,"['10 0.569231 0.627284 0.023336 0.023329', '19 0.583058 0.60779 0.023125 0.023439', '23 0.571502 0.517272 0.023129 0.023307', '11 0.359868 0.563928 0.023263 0.023264', '12 0.419841 0.539623 0.02373 0.02308', '8 0.335385 0.682135 0.045741 0.084372', '28 0.559303 0.537289 0.023486 0.023155', '9 0.559463 0.622502 0.023272 0.023616', '4 0.533818 0.585387 0.028557 0.033751', '14 0.587939 0.627303 0.022985 0.023009', '3 0.617225 0.616731 0.023669 0.049643', '13 0.507308 0.551664 0.022973 0.023361', '20 0.349928 0.52547 0.023491 0.02338', '26 0.370947 0.724047 0.023197 0.023465', '5 0.348673 0.640225 0.022748 0.022874', '6 0.356315 0.710046 0.023321 0.023358', '24 0.61083 0.774396 0.022709 0.022863', '0 0.592318 0.682061 0.023376 0.023295', '7 0.308956 0.681836 0.022916 0.023416', '2 0.554469 0.85819 0.024722 0.044492', '22 0.494629 0.500571 0.023641 0.023653', '21 0.424623 0.497266 0.022897 0.023542', '16 0.539272 0.674196 0.023061 0.037486', '25 0.354322 0.818791 0.023244 0.023348', '27 0.436964 0.501511 0.023655 0.023989', '18 0.593331 0.77936 0.022575 0.024039', '18 0.592802 0.770828 0.023344 0.041559']",E:\24_1_Juli_dataset\2025-06-26_08-58-32\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-26_08-55-13\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",23,"['23 0.574407 0.5259 0.02317 0.023216', '8 0.336488 0.692787 0.046487 0.084014', '10 0.57215 0.637151 0.023548 0.023834', '19 0.586294 0.617783 0.023399 0.023928', '12 0.4214 0.548014 0.023646 0.023414', '11 0.3609 0.572434 0.023819 0.023364', '4 0.536386 0.595043 0.028828 0.034929', '14 0.590906 0.637744 0.023418 0.023515', '2 0.557915 0.872501 0.028626 0.053668', '24 0.61514 0.78584 0.023608 0.0236', '20 0.350662 0.533439 0.023423 0.024031', '28 0.561998 0.545494 0.023294 0.023041', '5 0.349709 0.650934 0.02327 0.023004', '3 0.621181 0.627852 0.023537 0.04891', '18 0.596992 0.790171 0.023761 0.023861', '13 0.508543 0.560724 0.023879 0.023422', '27 0.439557 0.509901 0.022807 0.022925', '22 0.49673 0.509085 0.023339 0.023836', '9 0.56209 0.632604 0.023841 0.023545', '0 0.596469 0.693046 0.023658 0.023522', '21 0.426648 0.5059 0.022863 0.02322', '7 0.309747 0.691736 0.022676 0.023106', '26 0.372695 0.734669 0.023688 0.023936', '16 0.542394 0.684153 0.023736 0.027529', '25 0.356486 0.833105 0.02342 0.023614', '6 0.358419 0.720996 0.023482 0.023368']",E:\24_1_Juli_dataset\2025-06-26_08-55-13\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-26_08-38-04\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",23,"['23 0.57148 0.519729 0.023427 0.023364', '28 0.558724 0.539924 0.023267 0.023346', '9 0.558911 0.62726 0.022919 0.023359', '8 0.334121 0.68743 0.043822 0.081478', '15 0.540189 0.676138 0.023502 0.023587', '13 0.506181 0.554684 0.023563 0.023797', '17 0.594474 0.784856 0.023418 0.023422', '11 0.358393 0.5689 0.023478 0.023225', '24 0.612213 0.77968 0.023628 0.024026', '26 0.369646 0.73108 0.023805 0.023783', '5 0.347445 0.646539 0.02317 0.023246', '1 0.556896 0.86176 0.026379 0.044764', '3 0.617047 0.618489 0.023899 0.046553', '22 0.493546 0.504018 0.02335 0.023834', '4 0.53367 0.588583 0.027444 0.033631', '25 0.354217 0.826309 0.023147 0.023474', '10 0.569198 0.631673 0.023955 0.023307', '7 0.307468 0.687964 0.023386 0.023726', '20 0.3481 0.530988 0.023395 0.023907', '19 0.582928 0.612639 0.023428 0.023544', '0 0.593164 0.686467 0.02317 0.023548', '6 0.355865 0.715375 0.024161 0.023595', '14 0.588153 0.63215 0.023539 0.022427', '27 0.43747 0.504152 0.023786 0.023294', '12 0.418124 0.543956 0.023993 0.024189', '21 0.423701 0.502778 0.023816 0.02325']",E:\24_1_Juli_dataset\2025-06-26_08-38-04\CAMERA_1.txt
